Velocidad [RPM];Voltaje[V];Corriente[A];Temperatura[°C];lat;lon;Velocidad[GPS: km/h];Satelites; Altitud; Hora; Minutos; Year
0;51.9473397;-0.00076156;30.86203294;4.7981965;-75.68663167;0.01852;10;1469.4;20;5;2024
0;51.94519624;0;33.59378494;4.798198167;-75.68663033;0.03704;10;1469.7;20;5;2024
0;51.95990486;0.0054667;35.07836963;4.798198833;-75.68663067;0.01852;10;1469.9;20;5;2024
0;51.96095357;-0.00277158;31.12699518;4.798198833;-75.68663067;0.01852;10;1469.9;20;5;2024
0;51.9564067;0;33.67551222;4.798199833;-75.686632;0.11112;10;1470.1;20;6;2024
0;51.95321899;-0.0019229;33.24989321;4.7982;-75.68663217;0.03704;10;1470.3;20;6;2024
0;51.95319522;0;33.89076895;4.798200333;-75.68663267;0.07408;10;1470.3;20;6;2024
0;51.94675147;0.00149133;33.14426918;4.798200333;-75.686633;0.03704;10;1470.3;20;6;2024
0;51.95676766;0.00532014;31.61162986;4.798200167;-75.68663283;0.0926;10;1470.9;20;6;2024
0;51.96217756;0.00793456;33.61762922;4.798200167;-75.686633;0.01852;10;1470.9;20;6;2024
0;51.95956619;0.00680392;32.46088542;4.7982005;-75.68663367;0.1852;10;1471.2;20;6;2024
0;51.96269151;0.00090368;32.26435668;4.798199333;-75.68663417;0.07408;10;1471.2;20;6;2024
0;51.95773615;-0.00077971;33.15085879;4.7981985;-75.68663517;0;10;1471.2;20;6;2024
0;51.95618389;0;32.8868128;4.798197667;-75.68663617;0.03704;10;1471.2;20;6;2024
0;51.95612447;0.00006478;32.44111454;4.798197333;-75.68663633;0.01852;10;1471.3;20;6;2024
0;51.96425714;0.00362139;35.29546636;4.798196833;-75.6866365;0;10;1471.3;20;6;2024
0;51.96834205;0.00556581;32.34263845;4.798195167;-75.6866365;0.01852;10;1471.5;20;6;2024
0;51.97121188;0.00871065;34.45051791;4.798195167;-75.68663667;0.03704;10;1471.6;20;6;2024
0;51.96502659;0.00173142;33.64489297;4.798194333;-75.68663617;0.11112;10;1471.9;20;6;2024
0;51.97391535;0.00749207;33.22792289;4.798193833;-75.686635;0.11112;10;1472.1;20;6;2024
0;51.97211205;0.00229674;32.34574491;4.798192;-75.68663333;0.07408;10;1472.1;20;6;2024
0;51.96484983;0.00369817;35.0883;4.798191167;-75.686632;0;10;1472.1;20;6;2024
0;51.97176297;0.00746974;31.88820205;4.798190167;-75.686632;0;10;1472.1;20;6;2024
0;51.9710574;0.0002923;32.88542039;4.798189167;-75.686632;0.05556;10;1472.3;20;6;2024
0;51.96751764;0.0020734;32.958668;4.798186667;-75.68663333;0.03704;10;1472.4;20;6;2024
0;51.9693046;0.00297651;32.53022627;4.798186;-75.686634;0.05556;10;1472.4;20;6;2024
0;51.97038302;-0.00233049;30.46570702;4.798183667;-75.68663283;0.01852;10;1472.2;20;6;2024
0;51.97090737;0;34.09896313;4.7981825;-75.6866325;0.05556;10;1472.1;20;6;2024
0;51.96580198;-0.00707357;34.02925261;4.798181833;-75.68663267;0.07408;10;1471.9;20;6;2024
0;51.96673631;0;34.70294208;4.798180167;-75.6866335;0.07408;10;1471.8;20;6;2024
0;51.96440272;-0.00317219;34.07014646;4.7981795;-75.68663617;0.03704;10;1471.7;20;6;2024
0;51.97280722;0;33.51904843;4.7981795;-75.68663617;0.03704;10;1471.6;20;6;2024
0;51.96393926;-0.00461409;34.90272758;4.798179167;-75.68663767;0.03704;10;1471.6;20;6;2024
0;51.97050928;0;32.27381393;4.798178167;-75.68663917;0.07408;10;1471.5;20;6;2024
0;51.96176312;-0.01310642;33.26019628;4.798177667;-75.68663983;0.03704;10;1471.5;20;6;2024
0;51.96566829;0;33.9945063;4.798177333;-75.68664033;0.03704;10;1471.4;20;6;2024
0;51.97005177;-0.00859644;34.3696617;4.798177333;-75.68664033;0.03704;10;1471.4;20;6;2024
0;51.98078987;0;31.86271051;4.798175167;-75.68664;0.07408;9;1471;20;6;2024
0;51.96941304;0.00063847;34.17902708;4.7981745;-75.68664033;0.0926;10;1470.9;20;6;2024
0;51.96992402;-0.00433911;32.15594314;4.7981745;-75.68664033;0.0926;10;1470.9;20;6;2024
0;51.97211205;0;33.91082909;4.798173333;-75.68664117;0;10;1471;20;6;2024
0;51.96211071;-0.00843592;32.83080124;4.798172333;-75.68664317;0;10;1471.1;20;6;2024
0;51.96800932;0;33.99995421;4.798172333;-75.68664317;0;10;1471.1;20;6;2024
0;51.97483631;-0.0042093;34.2153865;4.798172333;-75.68664317;0;10;1471.1;20;6;2024
0;51.9728607;0;35.07007369;4.798171333;-75.68664483;0.12964;10;1471.1;20;6;2024
0;51.9760395;-0.00697447;34.01300073;4.798171;-75.68664367;0.03704;10;1471.1;20;6;2024
0;51.97380097;0;33.0429543;4.798171;-75.68664367;0.03704;10;1471.1;20;6;2024
0;51.97282653;-0.00829633;32.71680366;4.7981705;-75.68664317;0.07408;10;1471.1;20;6;2024
0;51.97359598;0;34.65966997;4.7981705;-75.68664317;0.12964;10;1471.3;20;7;2024
0;51.97898063;-0.0122396;34.05190082;4.79817;-75.686642;0.0926;10;1471.3;20;7;2024
0;51.97512893;0;34.15810626;4.798169167;-75.68664117;0.14816;10;1471.3;20;7;2024
0;51.9775264;-0.00814419;33.61168011;4.798168833;-75.68663983;0.05556;9;1471.4;20;7;2024
0;51.97267056;0;35.07836963;4.798168333;-75.68663933;0;9;1471.3;20;7;2024
0;51.97864492;-0.00988062;33.38833052;4.798167833;-75.6866385;0.11112;10;1471.2;20;7;2024
0;51.97941288;0;33.06982763;4.798168;-75.6866395;0.03704;10;1471.2;20;7;2024
0;51.98063539;-0.00227884;35.07173438;4.798168333;-75.68663883;0.31484;10;1471.1;20;7;2024
0;51.98509907;0;35.50736932;4.798168333;-75.68663883;0.31484;10;1471;20;7;2024
0;51.98191879;-0.00701634;33.0254046;4.7981685;-75.68663767;0.31484;10;1471;20;7;2024
0;51.98477971;0;33.15349205;4.798168833;-75.68663617;0.1852;10;1470.8;20;7;2024
0;51.984444;-0.0063268;32.92287474;4.798169167;-75.68663683;0.12964;10;1470.6;20;7;2024
0;51.99078972;0;34.58677902;4.798169;-75.68663667;0.12964;10;1470.6;20;7;2024
0;51.98131719;-0.0069312;35.03670119;4.798169;-75.68663667;0.12964;10;1470.6;20;7;2024
0;51.98162468;0;34.26166877;4.798168333;-75.686638;0.05556;9;1470.8;20;7;2024
0;51.97985405;-0.01296404;35.30170223;4.798167833;-75.686637;0.05556;9;1470.7;20;7;2024
0;51.97769574;0;35.15057203;4.798167833;-75.686637;0.05556;9;1470.7;20;7;2024
0;51.99048818;-0.00590106;34.97926577;4.798167833;-75.686637;0.05556;9;1470.7;20;7;2024
0;51.98911565;0;33.91305222;4.798165833;-75.686634;0.14816;10;1470.7;20;7;2024
0;51.99097094;-0.00774777;35.25150557;4.798166;-75.68663433;0.03704;10;1470.5;20;7;2024
0;51.98335668;-0.00817769;33.79133252;4.798166667;-75.68663467;0.01852;10;1470.5;20;7;2024
0;51.99025348;0;35.83579483;4.798166667;-75.68663583;0.0926;10;1470.2;20;7;2024
0;51.98857496;-0.00852944;34.7493556;4.798166833;-75.68663683;0.11112;10;1470;20;7;2024
0;51.99395069;0;34.52306956;4.798166833;-75.68663683;0;10;1470;20;7;2024
0;51.99835793;-0.01102661;34.74301813;4.798167;-75.68663633;0.01852;10;1470;20;7;2024
0;52.0017135;0;35.94755721;4.798167167;-75.6866365;0.07408;10;1469.3;20;7;2024
0;51.99719039;-0.005453;36.11756094;4.7981675;-75.68663733;0.12964;10;1469.2;20;7;2024
0;52.00244878;0;32.97373114;4.798168;-75.68663817;0.03704;10;1468.9;20;7;2024
0;51.99838318;-0.00629609;33.37329257;4.798167833;-75.68663883;0.03704;10;1468.9;20;7;2024
0;52.00079402;0;35.30948165;4.798168167;-75.68663817;0.03704;10;1468.6;20;7;2024
0;51.99750233;-0.00600017;35.26175931;4.798168333;-75.68663717;0.05556;10;1468.4;20;7;2024
0;51.99191269;0;33.94515875;4.798167667;-75.686635;0.03704;10;1468.2;20;7;2024
0;51.99138537;-0.01459299;35.87216871;4.798167167;-75.68663083;0.05556;10;1468;20;7;2024
0;51.99421955;0;35.12120756;4.798167167;-75.68663083;0.05556;10;1467.9;20;7;2024
0;51.99085805;-0.00789852;33.73727777;4.7981665;-75.68662917;0.05556;10;1467.8;20;7;2024
0;51.99912886;0;34.26166877;4.7981655;-75.68662633;0.05556;10;1467.5;20;7;2024
0;51.99436809;-0.00673578;35.14650782;4.798165;-75.68662467;0.03704;10;1467.3;20;7;2024
0;51.99436067;0;33.49589396;4.798164667;-75.68662317;0.03704;10;1467;20;7;2024
0;51.99572131;-0.00771566;34.93818153;4.798164667;-75.68662317;0.03704;10;1467;20;7;2024
0;51.99582826;0;34.13813359;4.798161667;-75.686623;0.01852;10;1466.8;20;7;2024
0;51.99410666;-0.00638961;34.00756956;4.798160667;-75.68662317;0.05556;10;1466.7;20;7;2024
0;51.99771623;0;34.48163493;4.798160667;-75.68662317;0.05556;10;1466.7;20;7;2024
0;51.99052234;-0.01376665;36.00799043;4.798160667;-75.68662317;0.05556;10;1466.7;20;7;2024
0;52.00002457;0;35.01821656;4.798158333;-75.686623;0.0926;10;1466.2;20;7;2024
0;51.99119672;-0.01626661;33.35820501;4.798158;-75.68662367;0.11112;10;1466.1;20;7;2024
0;52.00137482;0;34.38258903;4.798158;-75.68662367;0.11112;10;1466.1;20;7;2024
0;51.99006483;-0.00419115;33.40830435;4.7981565;-75.68662667;0.33336;10;1466.1;20;8;2024
0;51.99214145;0;33.85825194;4.798155667;-75.68662617;0.20372;10;1465.9;20;8;2024
0;51.9980653;-0.00908359;33.80502707;4.798155167;-75.68662483;0.05556;10;1466;20;8;2024
0;52.00024739;0;33.71872281;4.798153667;-75.6866225;0.14816;10;1466;20;8;2024
0;51.99227365;-0.01415609;35.18855394;4.798152833;-75.68662083;0.05556;10;1466;20;8;2024
0;51.99824355;0;34.3666726;4.7981525;-75.68662017;0.03704;10;1465.8;20;8;2024
0;51.99613129;-0.01945193;36.23742002;4.798151833;-75.68661983;0.05556;10;1465.8;20;8;2024
0;51.99723347;0;33.87061486;4.798151;-75.68662067;0.16668;10;1465.6;20;8;2024
0;51.99375313;-0.01238058;35.13999558;4.798150333;-75.68662117;0.03704;10;1465.5;20;8;2024
0;51.99852133;0;35.67703045;4.798150167;-75.686622;0.05556;10;1465.4;20;8;2024
0;52.00049694;-0.00645661;34.11276755;4.798149667;-75.686623;0.05556;10;1465.3;20;8;2024
0;52.00412582;0;34.90967178;4.798148833;-75.68662333;0.01852;10;1464.9;20;8;2024
0;51.99817968;-0.01189622;33.87958387;4.798147833;-75.6866235;0.03704;10;1464.8;20;8;2024
0;52.00296868;0;35.87611202;4.798147833;-75.6866235;0.03704;10;1464.7;20;8;2024
0;52.00115646;-0.01185574;34.04544229;4.798147333;-75.686624;0.03704;10;1464.6;20;8;2024
0;51.9987887;0;33.88741648;4.798146667;-75.6866255;0.03704;10;1464.4;20;8;2024
0;51.9952029;-0.01459718;35.01905879;4.7981465;-75.686626;0.11112;10;1464.3;20;8;2024
0;51.99686954;0;34.92870237;4.798146167;-75.68662733;0.11112;10;1464.2;20;8;2024
0;51.99437998;-0.01490008;34.30844646;4.798146167;-75.68662733;0.11112;10;1464.2;20;8;2024
0;51.99718445;0;32.51222955;4.798145333;-75.68662917;0.0926;10;1464;20;8;2024
0;51.99932494;-0.01744051;33.99995421;4.798145;-75.68662917;0.07408;10;1463.8;20;8;2024
0;51.99399674;0;35.26175931;4.798145;-75.68662917;0.07408;10;1463.8;20;8;2024
0;51.9909338;-0.0141868;36.37731366;4.798145;-75.68662917;0.07408;10;1463.8;20;8;2024
0;51.9961506;0;33.53239939;4.798144333;-75.68663217;0.25928;10;1463.8;20;8;2024
0;52.00726302;-0.01087446;35.45037354;4.798144333;-75.68663283;0.05556;10;1463.7;20;8;2024
0;52.00258395;0;35.04925141;4.798144333;-75.68663283;0.05556;10;1463.7;20;8;2024
0;52.00358364;-0.01015281;33.97483581;4.7981435;-75.68663517;0.07408;10;1463.7;20;8;2024
0;51.99982701;0;34.08724686;4.798143;-75.6866345;0.03704;10;1463.5;20;8;2024
0;52.00840828;-0.00966426;35.47639791;4.7981425;-75.686635;0.07408;10;1463.4;20;8;2024
0;52.00376783;0;34.06371584;4.798141833;-75.6866335;0.14816;10;1463.4;20;8;2024
0;52.00325091;-0.01634338;35.23963758;4.798141;-75.68663217;0.07408;10;1463.4;20;8;2024
0;52.00060983;0;34.11488728;4.798139167;-75.68663167;0.07408;10;1464.3;20;8;2024
0;52.00792255;-0.00870113;34.97244979;4.798138;-75.68663117;0.03704;10;1464.4;20;8;2024
0;52.00850335;0;34.31753634;4.798136167;-75.68662983;0.05556;10;1464.4;20;8;2024
0;52.01228671;-0.00308285;33.86162716;4.798135333;-75.6866295;0;10;1464.8;20;8;2024
0;52.01245902;0;35.92629133;4.798134;-75.6866285;0.11112;10;1465.2;20;8;2024
0;52.0148654;0.00080458;35.0021778;4.798132833;-75.68662767;0;10;1465.3;20;8;2024
0;52.01551305;-0.00513195;31.19280528;4.798131667;-75.68662667;0.05556;10;1465.7;20;8;2024
0;52.0151714;0;34.85903369;4.798131;-75.68662583;0.01852;10;1465.9;20;8;2024
0;52.01692865;-0.00595271;35.01147187;4.79813;-75.68662533;0.01852;10;1466.1;20;8;2024
0;52.01542689;0;34.22881042;4.7981285;-75.68662367;0.14816;10;1466.6;20;8;2024
0;52.01978363;-0.00916455;34.0594233;4.798128;-75.6866245;0.01852;10;1466.7;20;8;2024
0;52.01282295;0;35.33888801;4.7981275;-75.68662483;0.01852;10;1466.7;20;8;2024
0;52.0074086;-0.01017793;36.1157358;4.798127167;-75.6866235;0.01852;10;1467;20;8;2024
0;51.45734123;0;34.22777936;4.7981265;-75.68662083;0.01852;10;1467.6;20;8;2024
0;52.00485813;-0.00436005;35.45410336;4.798124833;-75.68662283;0.20372;10;1467.8;20;8;2024
0;52.01175642;0;33.49711559;4.798124833;-75.68662283;0.20372;10;1467.8;20;8;2024
0;52.01128257;-0.00505239;34.57733523;4.798124833;-75.68662283;0.20372;10;1467.8;20;8;2024
0;52.01583241;0;33.53239939;4.798123;-75.68662417;0.05556;10;1468;20;9;2024
0;52.01493373;-0.00219649;35.95781684;4.798122333;-75.68662483;0.05556;10;1468.1;20;9;2024
0;52.01747083;0;34.66984081;4.798122333;-75.68662483;0.05556;10;1468.1;20;9;2024
0;52.01410338;-0.00192011;34.13813359;4.798122333;-75.68662483;0.05556;10;1468.1;20;9;2024
0;52.01867105;0;34.81038033;4.7981195;-75.68663333;0.01852;10;1468.5;20;9;2024
0;52.01471241;-0.01034962;35.5475075;4.798118833;-75.68663617;0.05556;10;1468.6;20;9;2024
0;52.01342158;0;33.39458174;4.798118833;-75.68663617;0.05556;10;1468.6;20;9;2024
0;52.01567199;-0.00569866;35.25860746;4.798117667;-75.6866435;0.03704;10;1468.6;20;9;2024
0;52.01362656;0;33.62475765;4.798117;-75.68664583;0.05556;9;1468.6;20;9;2024
0;52.02259256;-0.00490303;35.34350875;4.7981165;-75.68664817;0.16668;10;1468.6;20;9;2024
0;52.01919837;0;34.79878891;4.798115333;-75.68665167;0.03704;10;1468.6;20;9;2024
0;52.02609666;-0.0047802;33.51540037;4.798115;-75.68665317;0.03704;10;1468.6;20;9;2024
0;52.02449538;0;35.05425953;4.798114667;-75.68665367;0.07408;10;1468.6;20;9;2024
0;52.02738749;0.00526849;34.26882166;4.798114333;-75.686654;0.05556;10;1468.7;20;9;2024
0;52.02603131;-0.00033164;34.73485458;4.798114;-75.68665383;0.01852;10;1468.8;20;9;2024
0;52.0318497;0;35.855686;4.798113833;-75.68665317;0.0926;10;1468.8;20;9;2024
0;52.02912989;-0.00077971;34.31955357;4.798113667;-75.68665333;0.07408;10;1468.7;20;9;2024
0;52.03298159;0;33.30755171;4.798113333;-75.68665267;0.05556;10;1468.4;20;9;2024
0;52.03029595;0.00320124;33.47875636;4.7981125;-75.68665033;0.25928;10;1468.4;20;9;2024
0;52.03188238;-0.00026883;34.95021126;4.7981125;-75.68665033;0.25928;10;1468.2;20;9;2024
0;52.0249113;0;32.02212518;4.798112;-75.68664917;0.16668;10;1467.9;20;9;2024
0;52.02824458;-0.00730389;34.60841399;4.798112;-75.6866495;0.16668;10;1467.8;20;9;2024
0;52.0276519;0;33.78790215;4.798111833;-75.68664933;0.16668;10;1467.8;20;9;2024
0;52.03419666;-0.00287347;34.00213142;4.798111667;-75.68664783;0.16668;10;1467.5;20;9;2024
0;52.03572961;0;34.42210772;4.798111333;-75.68665167;0.22224;10;1467.3;20;9;2024
0;52.02952204;-0.0036035;34.69836156;4.798111;-75.6866505;0.38892;10;1466.4;20;9;2024
0;52.03286275;0;34.73122077;4.798111;-75.6866505;0.38892;10;1466.4;20;9;2024
0;52.03540728;-0.00014599;35.85634693;4.798111;-75.6866505;0.38892;10;1466.4;20;9;2024
0;52.03789238;0;34.65411102;4.798111;-75.6866445;0.0926;10;1465.4;20;9;2024
0;52.03414616;0.0024084;35.91268406;4.798110667;-75.68664317;0.16668;10;1465;20;9;2024
0;52.03962587;0.00277272;34.24321824;4.798110667;-75.68664317;0.16668;10;1465;20;9;2024
0;52.04202779;0.00043049;34.77909211;4.798111167;-75.68664167;0;10;1465;20;9;2024
0;52.03583359;-0.00187126;34.80592626;4.798111167;-75.68664167;0;10;1465;20;9;2024
0;52.03524982;0;34.18736598;4.798113167;-75.68664583;0.2778;9;1465.5;20;9;2024
0;52.03254636;-0.00247007;33.03891013;4.7981135;-75.68664767;0.20372;9;1465.8;20;9;2024
0;52.03111293;0;35.46601174;4.7981135;-75.68664767;0.20372;9;1465.8;20;9;2024
0;52.03435857;-0.00734018;32.74555346;4.7981135;-75.68664767;0.20372;9;1465.8;20;9;2024
0;52.03208588;0;32.41361101;4.798114;-75.686653;0.11112;10;1466.3;20;9;2024
0;52.03378223;-0.00435028;35.14488086;4.798114;-75.686653;0.05556;10;1466.5;20;9;2024
0;52.03354159;0;35.36269664;4.798114333;-75.68665383;0.05556;10;1466.5;20;9;2024
0;52.03501661;-0.00757468;35.41134324;4.798114333;-75.68665433;0.01852;10;1466.5;20;9;2024
0;52.03587667;0;34.84406188;4.798114333;-75.68665433;0.05556;10;1466.5;20;9;2024
0;52.03731456;-0.00520454;36.42981261;4.798114167;-75.6866545;0.07408;10;1466.4;20;9;2024
0;52.04295915;0;36.35492239;4.798113833;-75.68665433;0.07408;10;1466.4;20;9;2024
0;52.03859796;-0.0018238;33.32280641;4.7981135;-75.6866555;0.07408;10;1465.4;20;9;2024
0;52.04551407;0;33.13767029;4.7981135;-75.6866555;0.01852;10;1465.2;20;9;2024
0;52.04727133;-0.00167305;35.16030757;4.798113333;-75.68665517;0.07408;10;1465;20;10;2024
0;52.04511598;0;35.67004232;4.798113833;-75.6866555;0.03704;9;1465;20;10;2024
0;52.04244668;-0.00318894;32.07802732;4.798114;-75.68665583;0.12964;10;1465;20;10;2024
0;52.04977277;0;34.25859943;4.798114833;-75.68665717;0.2778;10;1465.2;20;10;2024
0;52.04560617;-0.00303539;35.9288766;4.798115;-75.68665817;0.2778;10;1465.2;20;10;2024
0;52.04331714;0;36.42433099;4.798115333;-75.68666033;0.0926;10;1465.3;20;10;2024
0;52.04197729;0.00132244;35.24438951;4.798115667;-75.68666083;0.16668;10;1465.3;20;10;2024
0;52.04944895;-0.00013483;34.64761553;4.798115667;-75.68666083;0.16668;10;1465.3;20;10;2024
0;52.05077692;0;35.60576923;4.798117;-75.68666167;0.16668;10;1465.6;20;10;2024
0;52.04732926;0.001938;35.05509356;4.798117333;-75.6866615;0.03704;10;1465.8;20;10;2024
0;52.05952604;-0.00138132;34.75116439;4.798117333;-75.6866615;0.03704;10;1465.8;20;10;2024
0;52.05416665;0;34.26371373;4.798119;-75.68666467;0.11112;10;1466.3;20;10;2024
0;52.05034763;-0.00093465;36.17300976;4.798119;-75.68666483;0.14816;10;1466.4;20;10;2024
0;52.05651212;0;35.22454796;4.798119;-75.68666483;0.14816;10;1466.4;20;10;2024
0;52.05573228;0.00617579;34.27188338;4.798119;-75.68666483;0.14816;10;1466.4;20;10;2024
0;52.05506978;0.00529641;35.41134324;4.798121167;-75.68666833;0.01852;10;1467;20;10;2024
0;52.05127008;0.00060916;34.56692083;4.798121167;-75.68666833;0.01852;10;1467;20;10;2024
0;52.05568177;0.00175515;34.47387837;4.798123167;-75.6866745;0.01852;10;1467.8;20;10;2024
0;52.04954699;0.00317193;32.53770584;4.798123167;-75.6866745;0.01852;10;1467.8;20;10;2024
0;52.05600857;0.00175096;34.2749428;4.798125;-75.68667967;0.01852;10;1468.6;20;10;2024
0;52.05594024;0.00429559;34.8005745;4.798125;-75.68667967;0.01852;10;1468.6;20;10;2024
0;52.05323826;-0.00300748;32.31303237;4.798125667;-75.68668267;0.03704;10;1469.2;20;10;2024
0;52.04763228;0;32.96141028;4.798126333;-75.68668217;0.07408;10;1469.2;20;10;2024
0;52.04642612;-0.00555908;33.74768054;4.798126333;-75.68668217;0.07408;10;1469.2;20;10;2024
0;52.04726687;0;35.29078223;4.7981265;-75.68668167;0.03704;10;1469.8;20;10;2024
0;52.05664433;0.00097487;34.93990243;4.7981265;-75.68668133;0.01852;10;1469.8;20;10;2024
0;52.06115406;0.00274341;34.87219508;4.7981265;-75.686682;0.05556;10;1469.5;20;10;2024
0;52.06184924;0.00560768;34.8369958;4.798126667;-75.68668283;0.07408;10;1469.4;20;10;2024
0;52.06709871;0.00426069;33.64961743;4.798127;-75.68668467;0;10;1469.3;20;10;2024
0;52.06149868;0.00573749;35.71382387;4.798127333;-75.68668517;0.12964;10;1469.2;20;10;2024
0;52.07341472;0.00801272;34.34067431;4.798127833;-75.68668667;0.05556;10;1469.4;20;10;2024
0;52.07847852;0.01406371;34.83611162;4.798127833;-75.68668683;0.16668;10;1469.4;20;10;2024
0;52.0802328;0.0093639;34.71665119;4.798128333;-75.6866895;0.0926;10;1469.5;20;10;2024
0;52.07496847;0.00851662;34.35669296;4.798128333;-75.6866895;0.0926;10;1469.6;20;10;2024
0;52.07180007;0.00361441;32.958668;4.798129667;-75.686694;0.14816;10;1469.9;20;10;2024
0;52.06331386;0.00369398;35.79900715;4.798129667;-75.686694;0.14816;10;1469.8;20;10;2024
0;52.06028806;-0.00102398;35.38254118;4.798130167;-75.6866965;0.05556;10;1470.1;20;10;2024
0;52.06459132;0;35.21897255;4.798130333;-75.68669683;0.05556;10;1470.1;20;10;2024
0;52.06197847;0.00167559;35.3242155;4.798130833;-75.6866975;0.05556;10;1470.3;20;10;2024
0;52.07012303;0.00427604;34.79610895;4.798131167;-75.68669633;0.01852;10;1470.5;20;10;2024
0;52.0696061;0.00952303;32.95180541;4.798131167;-75.68669633;0.01852;10;1470.5;20;10;2024
0;52.07337461;0.0063405;33.12576887;4.798131667;-75.6867;0.03704;10;1471.2;20;10;2024
0;52.06923623;0.00162952;33.30627821;4.798131667;-75.6867;0.03704;10;1471.2;20;10;2024
0;52.06752948;0.01097191;33.11914393;4.798131833;-75.6867015;0.01852;10;1471.5;20;11;2024
0;52.07832552;0.00393127;33.49589396;4.798131833;-75.6867015;0.01852;10;1471.5;20;11;2024
0;52.07860775;0.00983011;35.39697198;4.7981305;-75.68670233;0.03704;9;1471.3;20;11;2024
0;52.0755151;0.00928853;35.13999558;4.7981305;-75.68670233;0.03704;9;1471.3;20;11;2024
0;52.0825144;0.00466688;34.14234632;4.798130167;-75.6867045;0.0926;10;1471.4;20;11;2024
0;52.07438915;0.01287166;33.33294818;4.798130167;-75.6867045;0.0926;10;1471.4;20;11;2024
0;52.08224257;0.01060341;35.0131592;4.798129833;-75.686707;0.0926;10;1471.5;20;11;2024
0;52.08250846;0.00468922;34.19568815;4.798129833;-75.686707;0.0926;10;1471.5;20;11;2024
0;52.08515993;0.01176755;33.64489297;4.79813;-75.68670817;0.07408;10;1471.7;20;11;2024
0;52.07555521;0.00784243;34.22984122;4.79813;-75.68670817;0.07408;10;1471.7;20;11;2024
0;52.08049869;0.00632794;34.89489997;4.798129833;-75.68670683;0.03704;10;1471.3;20;11;2024
0;52.08178358;0.00614089;34.39745397;4.798129833;-75.68670683;0.03704;10;1471.3;20;11;2024
0;52.08246241;0.0021083;34.86693602;4.798130167;-75.686706;0.05556;10;1471.4;20;11;2024
0;52.08436226;0.00031603;36.195621;4.798130167;-75.686706;0.05556;10;1471.4;20;11;2024
0;52.07053597;-0.00297537;35.14488086;4.798130833;-75.686704;0.03704;10;1471.7;20;11;2024
0;52.07842504;0;34.82371135;4.798130667;-75.686703;0.05556;10;1471.7;20;11;2024
0;52.08112256;0.00265268;34.50770242;4.798130667;-75.68670267;0.03704;10;1471.7;20;11;2024
0;52.08445882;0.00429559;33.52269354;4.798130833;-75.68670283;0.1852;10;1471.2;20;11;2024
0;52.07328103;0.00410436;34.68458739;4.7981305;-75.68670267;0.01852;10;1471.2;20;11;2024
0;52.08651018;0.00307283;35.60077375;4.798130333;-75.68670267;0.05556;10;1471.2;20;11;2024
0;52.08941121;0.00507028;34.54886727;4.798129833;-75.68670283;0.01852;10;1471.2;20;11;2024
0;52.07805071;0.00390475;35.15463169;4.798129333;-75.6867025;0.01852;10;1470.5;20;11;2024
0;52.08689936;0.00459709;33.67081535;4.798128667;-75.68670167;0.03704;10;1470.5;20;11;2024
0;52.08825406;0.00818022;35.85436373;4.798128667;-75.68670133;0.01852;10;1470.6;20;11;2024
0;52.08935922;0.01233147;33.96167148;4.798128667;-75.6867015;0.03704;10;1470.6;20;11;2024
0;52.09441262;0.00397873;34.40832022;4.798128333;-75.686701;0.03704;10;1470.6;20;11;2024
0;52.08767772;0.0095328;34.23190205;4.798127333;-75.6867;0.07408;10;1470.9;20;11;2024
0;52.08526688;0.00356835;33.75114265;4.798126833;-75.6867;0.20372;10;1470.9;20;11;2024
0;52.09723788;0.01035495;33.38207072;4.798125667;-75.68669917;0.01852;10;1470.9;20;11;2024
0;52.09091148;0.00692396;35.03837703;4.798125167;-75.686699;0.05556;10;1471;20;11;2024
0;52.0955549;0.00915452;34.10746354;4.7981245;-75.68669867;0.05556;10;1470.9;20;11;2024
0;52.09393431;0.01147023;33.42943102;4.798124167;-75.6866985;0.03704;10;1470.9;20;11;2024
0;52.08857046;0.00674669;35.45782915;4.798124333;-75.68669983;0.03704;10;1471;20;11;2024
0;52.07906526;0.00488324;35.22056641;4.798124333;-75.68669983;0.03704;10;1471.1;20;11;2024
0;52.09324656;0.00423417;32.83220946;4.7981225;-75.686699;0.05556;10;1471.5;20;11;2024
0;52.08224554;0.00180819;35.93145978;4.7981225;-75.686699;0.05556;10;1471.8;20;11;2024
0;52.08708058;0.00326964;34.05190082;4.798120833;-75.68669767;0.16668;10;1472.2;20;11;2024
0;52.08816642;0.00706774;35.29702636;4.798120333;-75.68669917;0.16668;10;1472.4;20;11;2024
0;52.08838775;0.00764841;35.36881465;4.798120667;-75.68670017;0.24076;10;1472.7;20;11;2024
0;52.09037227;0.00557139;35.24438951;4.798120833;-75.68670067;0.24076;10;1472.6;20;11;2024
0;52.08862839;0.00864783;30.38670952;4.798120167;-75.68670183;0.01852;10;1472.6;20;12;2024
0;52.08793767;0.00290951;34.45344544;4.79812;-75.68670167;0.01852;10;1472.7;20;12;2024
0;52.09141801;0.00421323;33.82888919;4.79812;-75.6867025;0.05556;10;1472.5;20;12;2024
0;52.08572439;0.001871;34.34368262;4.798120333;-75.686703;0.05556;10;1472.4;20;12;2024
0;52.08824664;0.00073339;34.51347207;4.7981205;-75.68670383;0.0926;10;1472.3;20;12;2024
